symbol,time,spot,type,due_date,strike,premium,maturity_type,days_to_maturity,moneyness,delta,gamma,vega,theta,rho,volatility,poe,bs,variação
PETRG32,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-07-21T00:00:00.000Z,25.92,4.1,EUROPEAN,175,ATM,0.617056,0.0423435919186709,0.084915540327014,-0.0108100377573,0.0859401443984799,40.508,48.41,4.1,0.0
PETRE249,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-05-19T00:00:00.000Z,25.02,5.39,EUROPEAN,130,ITM,0.651696,0.0323932604159177,0.0709057485982662,-0.0171851059504637,0.0619578585551587,59.52,48.5,5.39,0.0
PETRD370,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,37.02,0.42,EUROPEAN,109,OTM,0.134613,0.0314733442956357,0.0380509297649915,-0.0070954777172801,0.0137295571276735,39.208,8.65,0.42,0.0
PETRD355,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2024-04-19T00:00:00.000Z,35.51,2.61,EUROPEAN,370,OTM,0.379602,0.030226841052568,0.1231457524118536,-0.0070745018180815,0.1104915702928862,38.923,21.82,2.61,0.0
PETRD222,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,30.02,1.7,EUROPEAN,109,OTM,0.391639,0.0540835999728753,0.0674539129652142,-0.0132103315258719,0.037876374060333,40.448,29.42,1.7,0.0
PETRD220,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-04-20T00:00:00.000Z,29.52,1.95,EUROPEAN,109,OTM,0.422565,0.0532143533040282,0.0687303490352943,-0.013946412495572,0.0403667524246417,41.886,31.89,1.95,0.0
PETRC419,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,42.02,0.2,EUROPEAN,85,OTM,0.068522,0.0179872064705509,0.020481157232869,-0.0058343131160358,0.0054965271459303,47.353,3.9,0.2,0.0
PETRC339,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,34.02,1.05,EUROPEAN,85,OTM,0.256185,0.0410491336318356,0.0499143598859299,-0.0153071298913237,0.0195302393790992,50.569,17.14,1.05,0.0
PETRC291,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,30.52,1.4,EUROPEAN,85,OTM,0.352406,0.0552720735900975,0.0575793452509063,-0.015309257317051,0.0270152989961637,43.323,26.42,1.4,0.0
PETRC289,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,30.02,2.3,EUROPEAN,85,OTM,0.429879,0.0452013679793392,0.0609049223526114,-0.0208037065229814,0.0309567780123064,56.035,30.78,2.3,0.0
PETRC283,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2023-03-17T00:00:00.000Z,29.52,1.79,EUROPEAN,85,OTM,0.410276,0.0556218364252143,0.0602917855504039,-0.0167148143970979,0.0309116527242648,45.079,31.25,1.79,0.0
PETRL185,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,30.02,0.28,EUROPEAN,20,OTM,0.175698,0.0829028216065832,0.019438540674941,-0.0204895067729653,0.0035008902448252,41.442,14.72,0.28,0.0
PETRL291,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,27.52,0.94,EUROPEAN,20,ATM,0.428598,0.1229623410008151,0.0295259688958118,-0.0321610706602416,0.0083361642610342,42.441,38.23,0.94,0.0
PETRL292,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,37.02,0.02,EUROPEAN,20,OTM,0.015202,0.0098712867336509,0.0028814776171825,-0.0037472234450069,0.0003062503389506,51.593,1.04,0.02,0.0
PETRL301,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,24.52,2.85,EUROPEAN,20,ITM,0.748163,0.0820647896795649,0.0239955146355177,-0.0323613788227284,0.0135920154104736,51.68,69.96,2.85,0.0
PETRM1,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,15.77,0.06,EUROPEAN,45,OTM,-0.020055,0.0065630996903502,0.0054757664388481,-0.0039402880550853,-0.0010633432716952,65.539,3.79,0.06,0.0
PETRL502,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,50.02,0.01,EUROPEAN,20,OTM,0.005365,0.0024572481283326,0.0011579165302001,-0.0024215591053603,0.0001057472732304,83.287,0.27,0.01,0.0
PETRL47,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,47.02,0.01,EUROPEAN,20,OTM,0.005795,0.0028797011596962,0.0012402057782214,-0.0023715789781045,0.0001148671417132,76.119,0.31,0.01,0.0
PETRL451,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,32.52,0.07,EUROPEAN,20,OTM,0.054789,0.0352304732573349,0.0083421289321716,-0.0088387352013241,0.0011054455875868,41.851,4.29,0.07,0.0
PETRL449,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,38.52,0.02,EUROPEAN,20,OTM,0.01398,0.0083329954420976,0.0026810198055037,-0.0038394670737114,0.0002803834559653,56.865,0.92,0.02,0.0
PETRL444,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,56.02,0.01,EUROPEAN,20,OTM,0.004745,0.0019079665861966,0.0010381683740303,-0.0025053122623963,9.259703349489088e-05,96.171,0.21,0.01,0.0
PETRL441,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,37.52,0.02,EUROPEAN,20,OTM,0.014756,0.0092997221344623,0.002808665924235,-0.0037778514041858,0.0002968295044275,53.38,1.0,0.02,0.0
PETRL419,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,42.02,0.01,EUROPEAN,20,OTM,0.006845,0.0040439154905093,0.0014371283114203,-0.0022704326730764,0.0001371140804118,62.812,0.41,0.01,0.0
PETRL416,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,35.02,0.04,EUROPEAN,20,OTM,0.029504,0.0182399636069481,0.0050477007010616,-0.0062317176754923,0.0005934516876114,48.912,2.14,0.04,0.0
PETRL411,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,28.02,0.75,EUROPEAN,20,ATM,0.3686,0.119448199630108,0.0283651188366602,-0.0304846819804664,0.0072155777725942,41.971,32.5,0.75,0.0
PETRL408,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,35.52,0.03,EUROPEAN,20,OTM,0.02292,0.014807930799402,0.0040867067040604,-0.0050297675411838,0.0004618715408276,48.778,1.64,0.03,0.0
PETRL398,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,23.52,3.67,EUROPEAN,20,ITM,0.815734,0.0637686532547916,0.020028480868936,-0.0292330125074203,0.0143730731089183,55.512,77.12,3.67,0.0
PETRL388,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,33.52,0.06,EUROPEAN,20,OTM,0.044721,0.027559699747827,0.0070941004100798,-0.0081588069445352,0.0009000444980554,45.496,3.39,0.06,0.0
PETRL382,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,40.52,0.01,EUROPEAN,20,OTM,0.007292,0.0045974460892518,0.0015196432155147,-0.0022341623087692,0.00014660372619,58.422,0.46,0.01,0.0
PETRL379,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,26.02,1.92,EUROPEAN,20,ATM,0.602796,0.0989407589965622,0.029006132521886,-0.0386994809708489,0.0112497071784808,51.816,54.56,1.92,0.0
PETRL378,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,29.02,0.41,EUROPEAN,20,OTM,0.246852,0.1069832510214511,0.0237418019905673,-0.0237714876005212,0.0049054956960811,39.224,21.33,0.41,0.0
PETRL371,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,25.02,2.4,EUROPEAN,20,ITM,0.714388,0.0955217778467398,0.0255629217198564,-0.0315512118096937,0.0132334486127311,47.3,66.75,2.4,0.0
PETRL304,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,26.52,1.42,EUROPEAN,20,ATM,0.551475,0.1202717797535475,0.0297577929016632,-0.0335890904408444,0.010559033951171,43.731,50.25,1.42,0.0
PETRL308,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,25.52,2.08,EUROPEAN,20,ATM,0.66198,0.1027996055493384,0.0274990508277785,-0.03374139245087,0.0123768687392451,47.28,61.21,2.08,0.0
PETRL317,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,13.02,14.0,EUROPEAN,20,ITM,0.955038,0.0071326939081876,0.007124940073415,-0.0323610009023827,0.0091265867243979,176.553,88.46,14.0,0.0
PETRL324,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,38.02,0.02,EUROPEAN,20,OTM,0.014363,0.0087953976722975,0.0027442035059954,-0.0038121081547775,0.0002884934218145,55.145,0.96,0.02,0.0
PETRL329,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,20.52,6.4,EUROPEAN,20,ITM,0.926102,0.0267046432996154,0.0105279840944178,-0.0197942322022001,0.0145451675541249,69.68,89.45,6.4,0.0
PETRL331,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,27.02,1.1,EUROPEAN,20,ATM,0.487261,0.1295460378553965,0.0299926256551571,-0.031627939454514,0.0094522683665632,40.92,44.15,1.1,0.0
PETRM230,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,4.27,0.01,EUROPEAN,45,OTM,-0.0015169999999999,0.0002627729545731,0.0005564674869446,-0.001024537391474,-9.02086587231009e-05,166.351,1.19,0.01,0.0
PETRL334,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,21.02,6.07,EUROPEAN,20,ITM,0.886328,0.0328649662013198,0.014479823685405,-0.0295855937432873,0.013964244047431,77.872,83.84,6.07,0.0
PETRL341,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,22.02,5.2,EUROPEAN,20,ITM,0.848705,0.0418558543147618,0.0176386326165312,-0.0342302368926277,0.0138574583296345,74.483,79.42,5.2,0.0
PETRL344,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,29.52,0.33,EUROPEAN,20,OTM,0.205696,0.0947119784097888,0.0214146109078167,-0.0218042985399412,0.0040968848902475,39.963,17.51,0.33,0.0
PETRL349,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,40.02,0.01,EUROPEAN,20,OTM,0.007457,0.004813808258651,0.0015498811293214,-0.0022199496602841,0.000150090517053,56.906,0.47,0.01,0.0
PETRL357,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,39.02,0.02,EUROPEAN,20,OTM,0.013636,0.0079193789095063,0.0026240040376791,-0.0038690372150175,0.0002730775453538,58.563,0.88,0.02,0.0
PETRL361,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,31.52,0.14,EUROPEAN,20,OTM,0.096866,0.0531329030609741,0.0128965454572522,-0.0140257435418223,0.0019415227181209,42.9,7.77,0.14,0.0
PETRL363,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,30.52,0.22,EUROPEAN,20,OTM,0.143721,0.0720944331653553,0.0170419227403406,-0.0180872666530499,0.0028708807791802,41.78,11.87,0.22,0.0
PETRL339,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",CALL,2022-12-16T00:00:00.000Z,28.52,0.58,EUROPEAN,20,OTM,0.309718,0.1138376917825794,0.0265261722775896,-0.0279221823274242,0.0061027690479006,41.185,27.0,0.58,0.0
PETRM404,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,30.27,3.5,EUROPEAN,45,ITM,-0.951313,0.0525322118094716,0.0113919003962576,0.000137443223113,-0.0516071513156524,17.035,95.82,3.5,0.0
PETRM440,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,30.77,4.1,EUROPEAN,45,ITM,-0.893177,0.0646616185460616,0.0207729809319459,-0.0036066540351496,-0.0499066963435743,25.236,91.15,4.1,0.0
PETRM414,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-01-20T00:00:00.000Z,31.27,4.51,EUROPEAN,45,ITM,-0.948443,0.0429602255469904,0.0119243355282308,-0.0005211316484346,-0.0532738209073269,21.804,95.75,4.51,0.0
PETRX291,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.52,1.48,EUROPEAN,20,ATM,-0.5977250000000001,0.1495994613081487,0.0291030141959732,-0.0236329092966346,-0.0138406533913324,34.384,63.47,1.48,0.0
PETRX289,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.02,0.34,EUROPEAN,20,OTM,-0.1779579999999999,0.0782319742871683,0.0195961990514058,-0.0212853521790834,-0.0040408514984813,44.273,21.23,0.34,0.0
PETRX281,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.27,0.07,EUROPEAN,20,OTM,-0.037745,0.0188389409924711,0.0061826755304881,-0.0088801844961086,-0.0008553856448024,58.005,5.33,0.07,0.0
PETRX280,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,14.76,0.18,EUROPEAN,280,OTM,-0.037501,0.0079008496440517,0.0230113178479451,-0.0014171678551051,-0.0131251830281366,36.77,8.18,0.18,0.0
PETRX28,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.52,0.02,EUROPEAN,20,OTM,-0.008641,0.0036490011454291,0.0017641791801555,-0.0037488776053102,-0.0001989802165421,85.451,1.62,0.02,0.0
PETRX278,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.52,0.15,EUROPEAN,20,OTM,-0.0869109999999999,0.0446075920478026,0.0119011012997448,-0.0138338232073755,-0.0019607166843118,47.155,10.99,0.15,0.0
PETRX269,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,13.77,0.01,EUROPEAN,20,OTM,-0.004198,0.0017471703362498,0.0009304552084303,-0.0021798090313586,-9.689169892134526e-05,94.126,0.89,0.01,0.0
PETRX268,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.27,0.2,EUROPEAN,20,OTM,-0.117388,0.0597401862538633,0.0148146220793196,-0.0159685523297289,-0.0026462281879301,43.83,14.35,0.2,0.0
PETRX266,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,22.77,0.17,EUROPEAN,20,OTM,-0.0977209999999999,0.0494045682330756,0.0129799629856394,-0.014847886690282,-0.0022056718763348,46.436,12.22,0.17,0.0
PETRX260,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,12.76,0.16,EUROPEAN,280,OTM,-0.028823,0.0054151527335145,0.0185239954760898,-0.0013547582280065,-0.0103286473031885,43.186,7.45,0.16,0.0
PETRX259,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.02,0.02,EUROPEAN,20,OTM,-0.007421,0.0027317076491443,0.0015433371031991,-0.0038354844133255,-0.0001731388327069,99.856,1.56,0.02,0.0
PETRX258,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.52,0.1,EUROPEAN,20,OTM,-0.057382,0.0298401252432304,0.0086518795019628,-0.0109547907460575,-0.0012953237327534,51.246,7.6,0.1,0.0
PETRX254,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.52,0.05,EUROPEAN,20,OTM,-0.027,0.0136547994966761,0.0046885314512431,-0.0070522169327937,-0.000611831519348,60.688,3.96,0.05,0.0
PETRX299,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.77,0.03,EUROPEAN,20,OTM,-0.013432,0.0058105107024847,0.0025900804080104,-0.0050706938130005,-0.0003084370772801,78.786,2.32,0.03,0.0
PETRX252,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.27,0.54,EUROPEAN,20,OTM,-0.282597,0.1164515834662751,0.0254334703525397,-0.0239028385260115,-0.0064169235686958,38.602,32.05,0.54,0.0
PETRX236,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,20.02,0.07,EUROPEAN,20,OTM,-0.0364959999999999,0.0176701114660504,0.006014937849421,-0.0089642597218734,-0.0008289244842359,60.165,5.23,0.07,0.0
PETRX231,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.52,0.03,EUROPEAN,20,OTM,-0.013073,0.0055186231024418,0.0025302815486165,-0.0050961195617665,-0.0003008413495731,81.038,2.3,0.03,0.0
PETRX229,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,19.02,0.05,EUROPEAN,20,OTM,-0.0253459999999999,0.0121033163312934,0.0044470042342448,-0.0071620311321848,-0.0005767628663215,64.94,3.83,0.05,0.0
PETRX224,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.52,0.04,EUROPEAN,20,OTM,-0.020297,0.0097641390369617,0.0036878219853614,-0.0061083438138794,-0.0004618542983943,66.755,3.15,0.04,0.0
PETRX221,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.27,0.33,EUROPEAN,20,OTM,-0.185027,0.0864222509561664,0.020079855234931,-0.0201967837680485,-0.0041827000531526,41.066,21.75,0.33,0.0
PETRX211,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,16.02,0.03,EUROPEAN,20,OTM,-0.0124009999999999,0.0049886647270131,0.0024172278559512,-0.0051466909301534,-0.0002865948682545,85.641,2.26,0.03,0.0
PETRX206,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,17.52,0.03,EUROPEAN,20,OTM,-0.014599,0.0068123355377059,0.002782941131892,-0.0049901192899423,-0.0003331707853268,72.203,2.4,0.03,0.0
PETRX194,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,14.52,0.02,EUROPEAN,20,OTM,-0.007799,0.0030027986995331,0.0016121622055203,-0.0038064351564358,-0.0001811314137179,94.892,1.57,0.02,0.0
PETRX187,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.02,0.21,EUROPEAN,20,OTM,-0.115147,0.0550253855244531,0.0146133368620391,-0.0168877717292231,-0.0026066716607214,46.939,14.29,0.21,0.0
PETRX186,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,15.02,0.02,EUROPEAN,20,OTM,-0.0082069999999999,0.0033077098854272,0.0016861773975248,-0.0037791356746385,-0.0001897847697829,90.1,1.59,0.02,0.0
PETRX185,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,30.02,3.32,EUROPEAN,20,ITM,-0.940961,0.0609311054007618,0.0088475233174136,-0.0034192305549848,-0.0225743229993148,25.664,94.9,3.32,0.0
PETRX178,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.77,3.09,EUROPEAN,20,ITM,-0.922027,0.0741185291520655,0.0109672612502167,-0.0049715926849093,-0.0219905445545316,26.153,93.22,3.09,0.0
PETRX172,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,13.52,0.01,EUROPEAN,20,OTM,-0.00409,0.0016648014797281,0.0009090931001688,-0.0021840671607019,-9.460764702380392e-05,96.515,0.88,0.01,0.0
PETRX251,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,12.27,0.01,EUROPEAN,20,OTM,-0.003615,0.0013170266642631,0.0008137910185939,-0.0022134256298099,-8.451891384958756e-05,109.211,0.87,0.01,0.0
PETRX301,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.52,0.38,EUROPEAN,20,OTM,-0.207882,0.0935492392162593,0.0215491019274346,-0.0214627813762894,-0.0047067024680235,40.713,24.22,0.38,0.0
PETRX304,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.52,0.99,EUROPEAN,20,ATM,-0.447318,0.1430931385477779,0.0297459083484755,-0.0262963003097879,-0.0102645827615028,36.742,48.85,0.99,0.0
PETRX306,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,18.77,0.05,EUROPEAN,20,OTM,-0.024583,0.0114172628439891,0.0043344770724168,-0.0072150433367817,-0.0005606000343358,67.1,3.77,0.05,0.0
PETRX400,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,26.76,2.48,EUROPEAN,280,ATM,-0.418056,0.0562168781293314,0.1099025291170598,-0.0037610323236055,-0.1515788600709802,24.681,52.13,2.48,0.0
PETRX398,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,23.52,0.23,EUROPEAN,20,OTM,-0.1328089999999999,0.0658921515828147,0.0161487007839857,-0.0171879268470434,-0.0029967990686944,43.316,16.08,0.23,0.0
PETRX396,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.77,1.02,EUROPEAN,20,ATM,-0.485519,0.1580979400205434,0.0299881125336935,-0.0240241728452964,-0.0110978793674088,33.525,52.32,1.02,0.0
PETRX392,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,21.27,0.1,EUROPEAN,20,OTM,-0.055242,0.0277698956900631,0.0083965872645001,-0.011093127363156,-0.001249972044297,53.441,7.42,0.1,0.0
PETRX390,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2023-12-15T00:00:00.000Z,25.76,2.3,EUROPEAN,280,ATM,-0.364982,0.0485042672649686,0.1057858667780527,-0.0042452926397195,-0.1338334591934197,27.534,47.81,2.3,0.0
PETRX38,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,27.77,1.61,EUROPEAN,20,ATM,-0.639096,0.1498314879100139,0.0281649618997457,-0.0219119302222752,-0.0148204986839331,33.224,67.35,1.61,0.0
PETRX379,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,26.02,0.77,EUROPEAN,20,ATM,-0.3763109999999999,0.1366191009561561,0.0285538425325335,-0.0255112543980588,-0.0085853023041559,36.94,41.64,0.77,0.0
PETRX378,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,29.02,2.5,EUROPEAN,20,ITM,-0.814776,0.1149584833478305,0.0200931689432489,-0.0135933597370058,-0.019249598616815,30.893,83.71,2.5,0.0
PETRX371,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,25.02,0.48,EUROPEAN,20,OTM,-0.255534,0.1088443190037,0.0241798756473093,-0.0231555275582386,-0.0057958243206597,39.264,29.23,0.48,0.0
PETRX366,2022-11-18T00:00:00.000Z,"{'price': 26.7, 'symbol': 'PETR4'}",PUT,2022-12-16T00:00:00.000Z,24.77,0.42,EUROPEAN,20,OTM,-0.2291959999999999,0.1015695339516771,0.0227952499822499,-0.022086490810908,-0.0051901080173045,39.667,26.44,0.42,0.0
